,favorite_count,replies_count,retweet_count,tweet,tweet_created,tweet_created_at,tweet_id,type,unmetric_engagement_score,url,company,channel
136,3,0,0,"@110173matty Thanks for getting in touch. For help with your device, we suggest contacting our consumer support pages, as they will be able",03/08/2018,03/08/2018 08:06,1.02535E+18,reply,3,http://www.twitter.com/Huawei/status/1025352134202728448,Huawei,Twitter
137,5,2,0,"@Thi_s_kay Thanks for getting in touch. We would suggest you to please contact us by your local service hotline or email.
Hotline: https://",03/08/2018,03/08/2018 05:15,1.02531E+18,reply,15,http://www.twitter.com/Huawei/status/1025309287432839168,Huawei,Twitter
138,0,0,0,"RT @HuaweiServices: #OTF2018 will be held in Munich, Germany from Sept 3-4. Leaders from major global operators, industry analysts and many…",03/08/2018,03/08/2018 05:07,1.02531E+18,retweet,0,http://www.twitter.com/Huawei/status/1025307101801865216,Huawei,Twitter
139,63,1,9,"Creating paths to new destinations come with great sacrifices, even heroism. Our journey to bringing #digitaltransformation to every corner",03/08/2018,03/08/2018 05:00,1.02531E+18,proactive,158,http://www.twitter.com/Huawei/status/1025305298397884416,Huawei,Twitter
140,7997,47,864,Are you experiencing slow Internet connection on a high-speed home #WiFi? Does it get worse when you have multiple devices connected at the,03/08/2018,03/08/2018 04:25,1.0253E+18,proactive,16872,http://www.twitter.com/Huawei/status/1025296540166848514,Huawei,Twitter
141,11,0,2,Are you experiencing slow Internet connection on a high-speed home #WiFi? Does it get worst when you have multiple devices connected at the,03/08/2018,03/08/2018 04:00,1.02529E+18,proactive,31,http://www.twitter.com/Huawei/status/1025290219090673665,Huawei,Twitter
142,3,0,1,Huawei’s #AI engineering certification will help bridge the talent gap. The #HCNA-AI aims to build a sustainable talent ecosystem in the AI,02/08/2018,02/08/2018 07:26,1.02498E+18,proactive,13,http://www.twitter.com/Huawei/status/1024979867903832064,Huawei,Twitter
143,119,3,19,Huawei’s #AI engineering certification will help bridge the talent gap. The #HCNA-AI aims to build a sustainable talent ecosystem in the AI,02/08/2018,02/08/2018 07:09,1.02498E+18,proactive,324,http://www.twitter.com/Huawei/status/1024975569425817601,Huawei,Twitter
144,77,4,18,Huawei’s answer to finding a parking spot is at the palm of your hands. Learn more: https://t.co/a0oRJdTnGq https://t.co/o53KeDIBgw,02/08/2018,02/08/2018 06:49,1.02497E+18,proactive,277,http://www.twitter.com/Huawei/status/1024970477696036865,Huawei,Twitter
145,3,1,0,@akbarnagari313 Thanks for your interest in working with Huawei. The positions we are recruiting for can be found at: https://t.co/aDEvcsY2,02/08/2018,02/08/2018 05:25,1.02495E+18,reply,8,http://www.twitter.com/Huawei/status/1024949419647623168,Huawei,Twitter
146,4013,53,467,The theme of this year’s Huawei Connect is “Activate Intelligence”. Click here to sign up for #HuaweiConnect and join us in exploring the f,01/08/2018,01/08/2018 07:50,1.02462E+18,proactive,8948,http://www.twitter.com/Huawei/status/1024623334602887168,Huawei,Twitter
147,14,0,4,The theme of this year’s Huawei Connect is “Activate Intelligence”. Click here to sign up for #HuaweiConnect and join us in exploring the f,01/08/2018,01/08/2018 07:35,1.02462E+18,proactive,54,http://www.twitter.com/Huawei/status/1024619716382314496,Huawei,Twitter
148,2,0,0,@saltyward Thanks for highlighting the same with us. Please get in touch with United Kingdom’s Huawei customer support team on 08000886700 ,01/08/2018,01/08/2018 03:27,1.02456E+18,reply,2,http://www.twitter.com/Huawei/status/1024557316824354816,Huawei,Twitter
149,2,0,0,"@MWalshIRL We appreciate you taking your time to write your feedback to us. We will pass on your input to the relevant team, so they can ta",01/08/2018,01/08/2018 02:43,1.02455E+18,reply,2,http://www.twitter.com/Huawei/status/1024546078937559040,Huawei,Twitter
0,0,0,0,RT @martijn_ras: Looking forward to meet you in Shanghai next week! #SAP #HuaweiConnect #Cloud #AI #intelligententerprise https://t.co/ck0U…,01/10/2018,01/10/2018 21:19,1.04693E+18,retweet,0,http://www.twitter.com/Huawei/status/1046932665453096961,Huawei,Twitter
1,0,1,0,@prodigualson Please describe your exact concern along with the phone model and contact details for better assistance. We as a team will be,01/10/2018,01/10/2018 06:05,1.0467E+18,reply,5,http://www.twitter.com/Huawei/status/1046702589058985985,Huawei,Twitter
2,0,0,0,@prodigualson We regret for the inconvenience caused to you. We would suggest you to please contact us by your local service hotline or Ema,01/10/2018,01/10/2018 06:05,1.0467E+18,reply,0,http://www.twitter.com/Huawei/status/1046702525049688065,Huawei,Twitter
3,94,2,21,"All things sensing, all things connected, all things intelligent - find out what this means for you. #HuaweiBlog #HuaweiConnect",01/10/2018,01/10/2018 05:31,1.04669E+18,proactive,314,http://www.twitter.com/Huawei/status/1046694114232741889,Huawei,Twitter
4,0,0,0,"@jermainekelsey Kindly visit the link: 
https://t.co/hu9twgsjAM to know about Huawei service centers list. 
Thanks!",01/10/2018,01/10/2018 05:00,1.04669E+18,reply,0,http://www.twitter.com/Huawei/status/1046686213686595584,Huawei,Twitter
5,45,2,10,"At #HuaweiConnect, we’ll be discussing how #AI will shape the future. What would you like to ask our speakers? Tweet us your questions and ",01/10/2018,01/10/2018 05:00,1.04669E+18,proactive,155,http://www.twitter.com/Huawei/status/1046686180174000129,Huawei,Twitter
6,0,0,0,@jermainekelsey We apologize for the inconvenience caused. We really don’t want your experience to be like this with Huawei. We would sugge,01/10/2018,01/10/2018 04:59,1.04669E+18,reply,0,http://www.twitter.com/Huawei/status/1046686148096077825,Huawei,Twitter
7,0,0,0,@Vineet_T_Dubey We apologize for the inconvenience caused.We suggest contacting to our support page https://t.co/nOIXmQ758a or https://t.co,01/10/2018,01/10/2018 04:04,1.04667E+18,reply,0,http://www.twitter.com/Huawei/status/1046672151242317824,Huawei,Twitter
8,48,1,7,Exploring digital connections to keep things rolling. https://t.co/kwhsGqAjY7 #HuaweiVoice https://t.co/GKUur1qas6,01/10/2018,01/10/2018 04:00,1.04667E+18,proactive,123,http://www.twitter.com/Huawei/status/1046671091781984257,Huawei,Twitter
9,0,0,0,RT @HuaweiCarrier: .@MonacoTelecom and Huawei are stepping up efforts to make #Monaco the first country with full #5G coverage. How will th…,01/10/2018,01/10/2018 00:48,1.04662E+18,retweet,0,http://www.twitter.com/Huawei/status/1046622797743579137,Huawei,Twitter
10,0,0,0,@gdsa006 We regret for the inconvenience caused to you. We really don’t want your experience to be like this with Huawei. Please share your,29/09/2018,29/09/2018 08:28,1.04601E+18,reply,0,http://www.twitter.com/Huawei/status/1046013739139502085,Huawei,Twitter
11,0,0,0,@thebest89yo1 please describe your exact concern along with the device model and contact number in the Email for better assistance. We as a,29/09/2018,29/09/2018 08:14,1.04601E+18,reply,0,http://www.twitter.com/Huawei/status/1046010293871144960,Huawei,Twitter
12,0,0,0,@thebest89yo1 We apologize for the inconvenience caused. We really don’t want your experience to be like this with Huawei.  We would sugges,29/09/2018,29/09/2018 08:14,1.04601E+18,reply,0,http://www.twitter.com/Huawei/status/1046010229274619905,Huawei,Twitter
13,0,0,0,"@Zaemix Kindly visit the link: 
https://t.co/hu9twgsjAM to know about Huawei service centers list. 
Thanks!",29/09/2018,29/09/2018 05:24,1.04597E+18,reply,0,http://www.twitter.com/Huawei/status/1045967514604359680,Huawei,Twitter
14,1,1,0,@Zaemix We regret for the inconvenience caused to you. Kindly be assured for the best after sales services from Huawei. We would suggest yo,29/09/2018,29/09/2018 05:24,1.04597E+18,reply,6,http://www.twitter.com/Huawei/status/1045967425722822657,Huawei,Twitter
15,0,1,0,"@EzimaValentine Kindly visit the link: 
https://t.co/hu9twgsjAM to know about Huawei service centers list. 
Thanks!",29/09/2018,29/09/2018 04:39,1.04596E+18,reply,5,http://www.twitter.com/Huawei/status/1045956215648526336,Huawei,Twitter
16,0,1,0,@EzimaValentine We apologize for the inconvenience caused. We really don’t want your experience to be like this with Huawei. We would sugge,29/09/2018,29/09/2018 04:39,1.04596E+18,reply,5,http://www.twitter.com/Huawei/status/1045956135159779328,Huawei,Twitter
17,68,2,11,"Freedom is the cornerstone of scientific research and progress, says Huawei Rotating Chair and PhD holder Eric Xu.  Read his article in ful",29/09/2018,29/09/2018 02:03,1.04592E+18,proactive,188,http://www.twitter.com/Huawei/status/1045916944975593472,Huawei,Twitter
18,0,0,0,"@kierat_s or you may drop an Email at mobile.pl@huawei.com for Email Support.
Our team will assist you.
Thanks!",28/09/2018,28/09/2018 06:28,1.04562E+18,reply,0,http://www.twitter.com/Huawei/status/1045621250524106752,Huawei,Twitter
19,0,0,0,"@kierat_s We regret for the inconvenience caused to you. Kindly get in touch with Huawei Poland customer support team on (+48)223811110, 80",28/09/2018,28/09/2018 06:28,1.04562E+18,reply,0,http://www.twitter.com/Huawei/status/1045621181271953408,Huawei,Twitter
20,73,3,12,Huawei and Shanghai Shentong Metro Group releases the world’s first commercial case in the field of urban rail oriented OTN powered high-sp,28/09/2018,28/09/2018 05:02,1.0456E+18,proactive,208,http://www.twitter.com/Huawei/status/1045599634868002816,Huawei,Twitter
21,20,0,1,Research institutes have to handle hefty amounts of data. Huawei’s solution helped The Max Planck Institute save up to 50% in location cost,28/09/2018,28/09/2018 05:00,1.0456E+18,proactive,30,http://www.twitter.com/Huawei/status/1045599004468236288,Huawei,Twitter
22,68,1,13,"From a seed, to a tree, to a digital connectivity solution – Huawei RuralStar is a hero connecting the unconnected. https://t.co/vIIW7eZhcu",28/09/2018,28/09/2018 04:00,1.04558E+18,proactive,203,http://www.twitter.com/Huawei/status/1045584103490314240,Huawei,Twitter
23,288,6,40,"#AI is real and it’s here. So, are you ready to #ActivateIntelligence in your industry? Join us at #HuaweiConnect, Oct 10-12. See you in Sh",28/09/2018,28/09/2018 02:32,1.04556E+18,proactive,718,http://www.twitter.com/Huawei/status/1045561897657847808,Huawei,Twitter
24,3,0,0,@GE3bv7v1jKRvBGj We apologize for the inconvenience caused. We really don‘t want your experience to be like this with Huawei. Kindly share ,27/09/2018,27/09/2018 10:04,1.04531E+18,reply,3,http://www.twitter.com/Huawei/status/1045313119030038528,Huawei,Twitter
25,1,1,0,@DWybar2 please describe your exact concern along with the device model and contact number in the Email for better assistance. We as a team,27/09/2018,27/09/2018 07:29,1.04527E+18,reply,6,http://www.twitter.com/Huawei/status/1045274287484141568,Huawei,Twitter
26,1,0,0,@DWybar2 We apologize for the inconvenience caused. We really don’t want your experience to be like this with Huawei. We would suggest you ,27/09/2018,27/09/2018 07:29,1.04527E+18,reply,1,http://www.twitter.com/Huawei/status/1045274211386896384,Huawei,Twitter
27,523,7,87,"Digitization is picking up a lot of momentum in Central Asia. While innovation is boosting the countries in the right direction, operators ",27/09/2018,27/09/2018 07:02,1.04527E+18,proactive,1428,http://www.twitter.com/Huawei/status/1045267536814604289,Huawei,Twitter
28,0,0,1,"Digitization is picking up a lot of momentum in Central Asia. While innovation is boosting the countries in the right direction, operators ",27/09/2018,27/09/2018 07:01,1.04527E+18,proactive,10,http://www.twitter.com/Huawei/status/1045267053710462976,Huawei,Twitter
29,1679,9,122,"Many enterprises say ""We're already doing AI"". We say it isn't that simple. Here's why. #HuaweiBlog #HuaweiConnect",27/09/2018,27/09/2018 06:41,1.04526E+18,proactive,2944,http://www.twitter.com/Huawei/status/1045262239257649152,Huawei,Twitter
30,4,0,2,"Many enterprises say ""We're already doing AI"". We say it isn't that simple. Here's why. #HuaweiBlog #HuaweiConnect",27/09/2018,27/09/2018 06:03,1.04525E+18,proactive,24,http://www.twitter.com/Huawei/status/1045252482568347649,Huawei,Twitter
31,38,1,9,"The “City Brain” in one Chinese city is setting a new benchmark for #SmartCity solutions, allowing residents to enjoy #PossibilitiesWithAI:",27/09/2018,27/09/2018 05:41,1.04525E+18,proactive,133,http://www.twitter.com/Huawei/status/1045247058246942720,Huawei,Twitter
32,22,0,4,Huawei answered the call for help from Germany’s leading infectious research center with this cure for explosive data growth. Find out what,27/09/2018,27/09/2018 05:30,1.04524E+18,proactive,62,http://www.twitter.com/Huawei/status/1045244170766495744,Huawei,Twitter
33,39,0,9,We asked you what #cloud application you’re most interested in learning about at #HuaweiConnect. Here’s what you told us: https://t.co/DbmS,27/09/2018,27/09/2018 05:00,1.04524E+18,proactive,129,http://www.twitter.com/Huawei/status/1045236636164874241,Huawei,Twitter
34,0,0,0,RT @HuaweiEnt: Download this white paper to see how Huawei's string inverters are changing solar management on the grid: https://t.co/mNjzG…,27/09/2018,27/09/2018 03:58,1.04522E+18,retweet,0,http://www.twitter.com/Huawei/status/1045221168565825536,Huawei,Twitter
35,0,0,0,@asgd698 We regret for the inconvenience caused to you. Please share your exact concern along with contact details via direct message so th,27/09/2018,27/09/2018 01:50,1.04519E+18,reply,0,http://www.twitter.com/Huawei/status/1045188869212311552,Huawei,Twitter
36,0,0,0,"@zin_zay we can assist you out in best possible manner. 
Thanks!",26/09/2018,26/09/2018 08:41,1.04493E+18,reply,0,http://www.twitter.com/Huawei/status/1044930012825235456,Huawei,Twitter
37,0,0,0,@zin_zay We regret for the inconvenience caused to you. We really don’t want your experience to be like this with Huawei. Please share your,26/09/2018,26/09/2018 08:41,1.04493E+18,reply,0,http://www.twitter.com/Huawei/status/1044929940746129408,Huawei,Twitter
38,0,0,0,@richardmac21 please describe your exact concern along with the device model and contact number in the Email for better assistance. We as a,26/09/2018,26/09/2018 08:09,1.04492E+18,reply,0,http://www.twitter.com/Huawei/status/1044921981978783745,Huawei,Twitter
39,0,0,0,@richardmac21 We apologize for the inconvenience caused. Kindly be assured for the best after sales services from Huawei. We would suggest ,26/09/2018,26/09/2018 08:08,1.04492E+18,reply,0,http://www.twitter.com/Huawei/status/1044921731310325760,Huawei,Twitter
40,0,0,1,@jorgebaezmoore From Monday to Friday 7:00am to 9:00pm (CST) for better assistance or you may drop an Email at supportusa@huawei.com for Em,26/09/2018,26/09/2018 07:27,1.04491E+18,reply,10,http://www.twitter.com/Huawei/status/1044911407928619008,Huawei,Twitter
41,0,0,1,@jorgebaezmoore Thanks for updating us about your concern. Kindly get in touch with Huawei America customer support team on 8885482934 (Eng,26/09/2018,26/09/2018 07:27,1.04491E+18,reply,10,http://www.twitter.com/Huawei/status/1044911340568162305,Huawei,Twitter
42,75,3,18,"With the launch of the first #5G base station in Italy, 75% of the population in some cities will enjoy 5G commercial coverage. Find out mo",26/09/2018,26/09/2018 07:20,1.04491E+18,proactive,270,http://www.twitter.com/Huawei/status/1044909674485571585,Huawei,Twitter
43,5,0,3,"With the launch of the first #5G base station in Italy, 75% of the population in some cities will enjoy 5G commercial coverage. Find out mo",26/09/2018,26/09/2018 07:07,1.04491E+18,proactive,35,http://www.twitter.com/Huawei/status/1044906255515406337,Huawei,Twitter
44,11,0,2,"With the launch of the first #5G base station in Italy, 75% of the population in some cities will enjoy 5G commercial coverage. Find out mo",26/09/2018,26/09/2018 06:48,1.0449E+18,proactive,31,http://www.twitter.com/Huawei/status/1044901465360220160,Huawei,Twitter
45,0,0,0,"With the launch of the first #5G base station in Italy, 75% of the population in some cities will enjoy 5G commercial coverage. Find out mo",26/09/2018,26/09/2018 06:47,1.0449E+18,proactive,0,http://www.twitter.com/Huawei/status/1044901281167376384,Huawei,Twitter
46,0,0,0,"RT @HuaweiCarrier: With the launch of the first #5G base station in Italy, 75% of the population in some cities will enjoy 5G commercial co…",26/09/2018,26/09/2018 06:10,1.04489E+18,retweet,0,http://www.twitter.com/Huawei/status/1044891841840074752,Huawei,Twitter
47,31,1,8,"The “City Brain” is one Chinese city setting a new benchmark for #SmartCity solutions, allowing residents to enjoy #PossibilitiesWithAI: ht",26/09/2018,26/09/2018 06:02,1.04489E+18,proactive,116,http://www.twitter.com/Huawei/status/1044889865219792896,Huawei,Twitter
48,0,0,0,"The “City Brain” in one Chinese city is setting a new benchmark for #SmartCity solutions, allowing residents to enjoy #PossibilitiesWithAI:",26/09/2018,26/09/2018 06:00,1.04489E+18,proactive,0,http://www.twitter.com/Huawei/status/1044889338318807040,Huawei,Twitter
49,2291,20,258,What does Activate Intelligence mean? We asked university students from around the world. #HuaweiBlog #HuaweiConnect #SeedsForTheFuture,26/09/2018,26/09/2018 04:39,1.04487E+18,proactive,4971,http://www.twitter.com/Huawei/status/1044869005146771456,Huawei,Twitter
50,251,4,24,"On Day 3 at #HuaweiConnect, you'll hear from an amazing lineup of keynote speakers, as they talk about partnerships and the essentials for ",26/09/2018,26/09/2018 03:23,1.04485E+18,proactive,511,http://www.twitter.com/Huawei/status/1044849991783780352,Huawei,Twitter
51,356,10,43,"At the second Central Asia Innovation Day #HID18 at Uzbekistan, Huawei’s Senior Vice President weighs in on the importance of ICT infrastru",25/09/2018,25/09/2018 09:38,1.04458E+18,proactive,836,http://www.twitter.com/Huawei/status/1044581893960753154,Huawei,Twitter
52,0,0,0,"At the second Central Asia Innovation Day #HID18 at Uzbekistan, Huawei’s Senior Vice President weighs in on the importance of ICT infrastru",25/09/2018,25/09/2018 09:28,1.04458E+18,proactive,0,http://www.twitter.com/Huawei/status/1044579390326075393,Huawei,Twitter
53,308,7,40,"At #HID18, Director of Development Strategy Center stresses the timeliness of Huawei’s Central Asia Innovation Day in Uzbekistan, as the Re",25/09/2018,25/09/2018 09:27,1.04458E+18,proactive,743,http://www.twitter.com/Huawei/status/1044579197841170432,Huawei,Twitter
54,0,0,0,"At the second Central Asia Innovation Day #HID18 at Uzbekistan, Huawei’s Senior Vice President weighs in on the importance of ICT infrastru",25/09/2018,25/09/2018 08:52,1.04457E+18,proactive,0,http://www.twitter.com/Huawei/status/1044570285821677569,Huawei,Twitter
55,4,0,1,"At #HID18, Director of Development Strategy Center stresses the timeliness of Huawei’s Central Asia Innovation Day in Uzbekistan, as the Re",25/09/2018,25/09/2018 08:38,1.04457E+18,proactive,14,http://www.twitter.com/Huawei/status/1044566708759879680,Huawei,Twitter
56,0,0,1,"@techies786 We apologize for the inconvenience caused. Kindly share your exact concern along with the scan copy of the device invoice, your",25/09/2018,25/09/2018 08:26,1.04456E+18,reply,10,http://www.twitter.com/Huawei/status/1044563762274082816,Huawei,Twitter
57,0,0,1,"@jorgebaezmoore Our team will assist you.
Thanks!",25/09/2018,25/09/2018 07:44,1.04455E+18,reply,10,http://www.twitter.com/Huawei/status/1044553326224961537,Huawei,Twitter
58,0,2,1,@jorgebaezmoore We regret for the inconvenience caused to you. Kindly get in touch with Huawei Argentina customer support team on 800222888,25/09/2018,25/09/2018 07:44,1.04455E+18,reply,20,http://www.twitter.com/Huawei/status/1044553251037880321,Huawei,Twitter
59,97,3,22,"Humanity has always wanted to communicate. For over 2,000 years, the purpose of Peru’s Nazca lines have remained a mystery. Huawei’s techno",25/09/2018,25/09/2018 04:06,1.0445E+18,proactive,332,http://www.twitter.com/Huawei/status/1044498282414661632,Huawei,Twitter
60,301,6,38,#AI will empower Intelligent Enterprises and reshape industries. You’ll hear in detail from our esteemed speakers at #HuaweiConnect on Day ,24/09/2018,24/09/2018 05:26,1.04416E+18,proactive,711,http://www.twitter.com/Huawei/status/1044156045185114114,Huawei,Twitter
61,117,3,25,"What secrets do the 2,000 year old lines in Peru’s Nazca desert hold? Find out tomorrow in our new film produced in partnership with BBC St",24/09/2018,24/09/2018 03:21,1.04412E+18,proactive,382,http://www.twitter.com/Huawei/status/1044124645761310720,Huawei,Twitter
62,1080,31,158,"We have invited an impressive team of keynote speakers to kick off #HuaweiConnect. Join us on Day 1 to uncover Huawei’s #AI strategy, and h",21/09/2018,21/09/2018 05:57,1.04308E+18,proactive,2815,http://www.twitter.com/Huawei/status/1043076741147779073,Huawei,Twitter
63,30,0,8,Mobile operators have more to look forward to with the new cloud-based IoT platform from Huawei and China Mobile. Learn more here: https://,21/09/2018,21/09/2018 04:28,1.04305E+18,proactive,110,http://www.twitter.com/Huawei/status/1043054326472617984,Huawei,Twitter
64,1,0,1,"@Iamhazelmarion Thank you for your reply. Kindly help us to share scan copy of your device invoice along with your phone number, Email ID a",21/09/2018,21/09/2018 04:03,1.04305E+18,reply,11,http://www.twitter.com/Huawei/status/1043048111105617920,Huawei,Twitter
65,2482,59,362,#HuaweiConnect 2018 welcomes you to be a part of the solution. Join us to #ActivateIntelligence and discuss how #AI can help create fully c,21/09/2018,21/09/2018 03:41,1.04304E+18,proactive,6397,http://www.twitter.com/Huawei/status/1043042468587921408,Huawei,Twitter
66,2,1,2,@TheTrentAEffect We apologize for the inconvenience caused to you. We really don’t want your experience to be like this with Huawei. Kindly,20/09/2018,20/09/2018 11:13,1.04279E+18,reply,27,http://www.twitter.com/Huawei/status/1042793917014528000,Huawei,Twitter
67,82,7,18,"With 3GPP standards and the commitment as well as innovation from Huawei and the industry, 5G networks will be more secure than the 4G netw",20/09/2018,20/09/2018 05:36,1.04271E+18,proactive,297,http://www.twitter.com/Huawei/status/1042709063891480576,Huawei,Twitter
68,42,1,10,Who exactly were the mysterious lines of Nazca desert in #Peru meant for? Join Huawei and #BBC StoryWorks in our exploration to fulfil man’,20/09/2018,20/09/2018 04:30,1.04269E+18,proactive,147,http://www.twitter.com/Huawei/status/1042692433211908097,Huawei,Twitter
69,1,1,0,@mungereti We truly understand your disappointment. We suggest contacting our consumer support pages: https://t.co/XJcIrYIgd5 or https://t.,19/09/2018,19/09/2018 06:27,1.04236E+18,reply,6,http://www.twitter.com/Huawei/status/1042359586261487617,Huawei,Twitter
70,97,2,22,#MWC2018 double award winner #CloudAIR 2.0 is a breakthrough in radio air interfaces. Find out how and why. #Communicate https://t.co/xcarx,19/09/2018,19/09/2018 05:22,1.04234E+18,proactive,327,http://www.twitter.com/Huawei/status/1042343045918683138,Huawei,Twitter
71,3004,47,482,"Ken Hu talks about 5G security at #WEF #amnc18 this morning, calling for more awareness of standards and encouraging the ecosystem to eleva",18/09/2018,18/09/2018 05:42,1.04199E+18,proactive,8059,http://www.twitter.com/Huawei/status/1041985821186830337,Huawei,Twitter
72,53,0,16,"At #UBBF2018, Huawei answered the industry’s demand for an ultra-high speed transmission network that minimizes per-bit transmission cost a",18/09/2018,18/09/2018 04:11,1.04196E+18,proactive,213,http://www.twitter.com/Huawei/status/1041962923382300673,Huawei,Twitter
73,193,5,41,What is the right course of action for manufacturers to stay competitive in an environment constantly destabilized by change? Join us at #H,18/09/2018,18/09/2018 04:00,1.04196E+18,proactive,628,http://www.twitter.com/Huawei/status/1041960019514683393,Huawei,Twitter
74,1,0,0,@chrisdevilliers please describe your exact concern along with the device model and contact number in the Email for better assistance. We a,18/09/2018,18/09/2018 02:32,1.04194E+18,reply,1,http://www.twitter.com/Huawei/status/1041938076782784515,Huawei,Twitter
75,1,0,0,@chrisdevilliers We apologize for the inconvenience caused. We would suggest you to please contact us by your local service hotline or emai,18/09/2018,18/09/2018 02:32,1.04194E+18,reply,1,http://www.twitter.com/Huawei/status/1041937994767319040,Huawei,Twitter
76,0,0,0,RT @wef: Live now: How can business and government pave the way for a 5G future? https://t.co/qtqE1ypTGK,17/09/2018,17/09/2018 23:19,1.04189E+18,retweet,0,http://www.twitter.com/Huawei/status/1041889381060042752,Huawei,Twitter
77,0,0,0,"RT @wef: Suzanne Fortier of @mcgillu; 
Ken Hu of @Huawei; 
@Moedas of @EU_Commission; 
Jay Flatley of @illumina;
 @abilalayo of @seeimpactv…",17/09/2018,17/09/2018 22:34,1.04188E+18,retweet,0,http://www.twitter.com/Huawei/status/1041878182809415680,Huawei,Twitter
78,0,0,0,"RT @Davos: The real power of digital tech? It's to help other tech merge and trigger disruption, Ken Hu from @Huawei tells #amnc18. Think a…",17/09/2018,17/09/2018 21:58,1.04187E+18,retweet,0,http://www.twitter.com/Huawei/status/1041869109972094976,Huawei,Twitter
79,41,1,12,The results for our recent #HuaweiConnect poll are in. And the winner is… Did your favorite topic win the most votes? More info here: https,17/09/2018,17/09/2018 05:05,1.04161E+18,proactive,166,http://www.twitter.com/Huawei/status/1041614137065910272,Huawei,Twitter
80,43,0,6,Which of the following #cloud applications are you most interested in learning about at #HuaweiConnect? https://t.co/DbmSziOPhh Vote now!,17/09/2018,17/09/2018 04:12,1.0416E+18,proactive,103,http://www.twitter.com/Huawei/status/1041600858138599425,Huawei,Twitter
81,306,9,25,"With integrated solutions across four key domains – telecom networks, IT, smart devices, and cloud services – we are committed to bringing ",17/09/2018,17/09/2018 03:26,1.04159E+18,proactive,601,http://www.twitter.com/Huawei/status/1041589302663143424,Huawei,Twitter
82,80,2,16,There’s been a call to reverse the Australian government’s decision to ban 5G technology from Huawei. Here’s why: https://t.co/OHHKI7Zu0F,17/09/2018,17/09/2018 02:11,1.04157E+18,proactive,250,http://www.twitter.com/Huawei/status/1041570443109511168,Huawei,Twitter
83,7,1,2,There’s been a call to the reverse the Australian government’s decision to ban 5G technology from Huawei. Here’s why: https://t.co/OHHKI7Zu,17/09/2018,17/09/2018 01:59,1.04157E+18,proactive,32,http://www.twitter.com/Huawei/status/1041567243593818113,Huawei,Twitter
84,2,0,0,"@Iamhazelmarion Please share your exact concern along with your contact number, Email id and scan copy of your device invoice via direct me",15/09/2018,15/09/2018 03:58,1.04087E+18,reply,2,http://www.twitter.com/Huawei/status/1040872593119760384,Huawei,Twitter
85,4,2,0,@Iamhazelmarion We apologize for the inconvenience caused.We really don’t  want your experience to be like this with Huawei. Kindly be assu,15/09/2018,15/09/2018 03:58,1.04087E+18,reply,14,http://www.twitter.com/Huawei/status/1040872519950065664,Huawei,Twitter
86,0,0,0,@rjunCodes We apologize for the disappointment caused. Kindly get in touch with Huawei London customer support team on +44 (0) 207 657 1186,14/09/2018,14/09/2018 10:19,1.04061E+18,reply,0,http://www.twitter.com/Huawei/status/1040605946718953473,Huawei,Twitter
87,62,2,8,"Meet Christian, one of our Huawei employee ambassadors from Switzerland! Christian is passionate about the evolution of network architectur",14/09/2018,14/09/2018 09:05,1.04059E+18,proactive,152,http://www.twitter.com/Huawei/status/1040587269076385792,Huawei,Twitter
88,0,1,0,@TnK8iD We regret for the inconvenience caused to you. We suggest contacting our consumer support page: https://t.co/XJcIrYIgd5 or https://,14/09/2018,14/09/2018 08:00,1.04057E+18,reply,5,http://www.twitter.com/Huawei/status/1040570954877939712,Huawei,Twitter
89,0,0,0,@Marky_Stuart We regret for the inconvenience caused to you. We really don’t want your experience to be like this with Huawei. Please share,14/09/2018,14/09/2018 07:40,1.04057E+18,reply,0,http://www.twitter.com/Huawei/status/1040565893477134336,Huawei,Twitter
90,35,3,12,What is the driving force behind Huawei’s own digital transformation? What has the organization achieved and what are the challenges ahead?,14/09/2018,14/09/2018 07:20,1.04056E+18,proactive,170,http://www.twitter.com/Huawei/status/1040561042106007553,Huawei,Twitter
91,0,0,0,What is the driving force behind Huawei’s own digital transformation? What has the organization achieved and what are the challenges ahead?,14/09/2018,14/09/2018 07:19,1.04056E+18,proactive,0,http://www.twitter.com/Huawei/status/1040560761255456768,Huawei,Twitter
92,1282,7,86,"How to digitalize network with IDN? At #UBBF2018, Huawei’s Kevin Hu also shares ways to reduce complexity through automation and lower OPEX",14/09/2018,14/09/2018 06:50,1.04055E+18,proactive,2177,http://www.twitter.com/Huawei/status/1040553433810513920,Huawei,Twitter
93,37,2,6,Our WTTx solution won the Global Corporate Award for Sustainable Development at @ITU in Durban on Thursday. The solution aims to commend in,14/09/2018,14/09/2018 05:21,1.04053E+18,proactive,107,http://www.twitter.com/Huawei/status/1040530889808068608,Huawei,Twitter
94,283,5,58,#Huawei’s AI solutions are designed to create a self-driving architecture. We’re working with our industry partners by using predictive #AI,14/09/2018,14/09/2018 04:00,1.04051E+18,proactive,888,http://www.twitter.com/Huawei/status/1040510479712440320,Huawei,Twitter
95,0,0,0,RT @HuaweiEnt: Download the case book to learn how Huawei's power solutions adapt to all power scenarios through both wired and wireless co…,13/09/2018,13/09/2018 10:43,1.04025E+18,retweet,0,http://www.twitter.com/Huawei/status/1040249662656204801,Huawei,Twitter
